,Content ID,Type of Content,Category,Type of Reaction,Datetime,Sentiment,Score
11223,4e7535a7-4547-4da5-952e-607442ebed79,GIF,dogs,want,2020-07-26 12:12:18,positive,70.0
11224,4e7535a7-4547-4da5-952e-607442ebed79,GIF,dogs,peeking,2020-09-09 02:42:54,neutral,35.0
11225,4e7535a7-4547-4da5-952e-607442ebed79,GIF,dogs,cherish,2020-07-16 05:27:24,positive,70.0
11226,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,peeking,2021-06-10 02:30:17,neutral,35.0
11227,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,love,2020-10-31 20:29:35,positive,65.0
11228,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,love,2020-11-19 10:24:37,positive,65.0
11229,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,indifferent,2020-09-26 10:39:38,neutral,20.0
11230,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,adore,2021-02-12 21:45:40,positive,72.0
11231,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,scared,2021-05-07 17:44:42,negative,15.0
11232,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,peeking,2020-09-21 14:45:11,neutral,35.0
11233,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,dislike,2020-08-07 05:39:05,negative,10.0
11234,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,love,2020-10-03 23:02:55,positive,65.0
11235,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,adore,2020-07-04 12:28:10,positive,72.0
11236,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,intrigued,2021-06-01 03:59:05,positive,45.0
11237,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,indifferent,2021-04-12 14:03:14,neutral,20.0
11238,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,cherish,2021-02-26 13:49:39,positive,70.0
11239,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,dislike,2020-10-03 01:25:35,negative,10.0
11240,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,like,2021-06-11 14:40:18,positive,50.0
11241,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,adore,2020-09-09 02:14:17,positive,72.0
11242,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,cherish,2020-08-28 04:17:37,positive,70.0
11243,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,interested,2020-12-29 17:48:42,positive,30.0
11244,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,hate,2020-12-13 15:04:00,negative,5.0
11245,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,love,2021-05-17 06:13:20,positive,65.0
11246,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,super love,2020-06-21 16:37:17,positive,75.0
11247,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,want,2020-11-05 09:57:03,positive,70.0
11248,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,like,2020-10-18 06:06:04,positive,50.0
11249,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,love,2020-08-15 16:10:37,positive,65.0
11250,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,adore,2020-09-30 13:40:18,positive,72.0
11251,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,hate,2021-03-07 06:12:59,negative,5.0
11252,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,peeking,2021-04-29 03:40:55,neutral,35.0
11253,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,interested,2020-08-16 20:23:31,positive,30.0
11254,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,love,2020-07-18 15:48:57,positive,65.0
11255,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,super love,2021-03-01 20:44:36,positive,75.0
11256,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,scared,2020-10-23 04:10:23,negative,15.0
11257,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,super love,2021-02-06 10:36:47,positive,75.0
11258,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,heart,2020-07-06 23:11:07,positive,60.0
11259,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,like,2021-05-19 21:45:58,positive,50.0
11260,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,worried,2021-05-30 21:52:55,negative,12.0
11261,5444a751-c58b-456a-9fc9-1e4f292f2920,GIF,cooking,peeking,2021-05-10 21:57:29,neutral,35.0
11262,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,want,2021-06-04 23:46:03,positive,70.0
11263,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,super love,2021-05-18 17:28:37,positive,75.0
11264,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,disgust,2021-03-05 09:49:43,negative,0.0
11265,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,like,2021-03-18 22:22:45,positive,50.0
11266,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,super love,2021-01-12 12:50:27,positive,75.0
11267,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,like,2020-06-30 21:14:29,positive,50.0
11268,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,interested,2020-10-15 21:30:06,positive,30.0
11269,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,interested,2021-02-20 02:54:16,positive,30.0
11270,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,cherish,2020-12-02 10:32:31,positive,70.0
11271,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,scared,2020-11-19 00:11:48,negative,15.0
11272,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,love,2021-05-04 04:06:11,positive,65.0
11273,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,disgust,2021-04-20 10:08:18,negative,0.0
11274,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,peeking,2021-04-12 00:11:57,neutral,35.0
11275,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,scared,2021-04-29 13:04:56,negative,15.0
11276,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,indifferent,2020-08-15 11:18:06,neutral,20.0
11277,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,worried,2020-07-18 20:34:13,negative,12.0
11278,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,hate,2021-03-11 02:33:21,negative,5.0
11279,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,disgust,2020-12-11 15:41:25,negative,0.0
11280,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,peeking,2020-11-25 22:24:06,neutral,35.0
11281,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,indifferent,2020-07-27 07:22:17,neutral,20.0
11282,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,adore,2021-04-17 19:59:11,positive,72.0
11283,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,disgust,2021-05-21 22:01:59,negative,0.0
11284,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,adore,2020-10-06 21:31:46,positive,72.0
11285,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,like,2020-09-30 19:16:25,positive,50.0
11286,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,disgust,2020-09-03 05:47:19,negative,0.0
11287,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,hate,2020-11-30 22:10:31,negative,5.0
11288,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,indifferent,2021-01-24 23:24:34,neutral,20.0
11289,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,worried,2020-12-11 14:13:06,negative,12.0
11290,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,disgust,2021-03-14 21:41:59,negative,0.0
11291,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,adore,2020-07-13 18:35:37,positive,72.0
11292,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,hate,2021-05-10 12:38:50,negative,5.0
11293,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,adore,2020-10-19 08:57:23,positive,72.0
11294,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,love,2021-04-15 19:48:19,positive,65.0
11295,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,heart,2020-09-26 05:57:18,positive,60.0
11296,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,peeking,2020-09-10 11:47:50,neutral,35.0
11297,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,heart,2020-09-14 22:29:05,positive,60.0
11298,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,worried,2020-11-17 04:52:11,negative,12.0
11299,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,interested,2020-08-30 01:41:24,positive,30.0
11300,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,love,2021-01-07 07:11:05,positive,65.0
11301,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,super love,2020-08-18 00:28:07,positive,75.0
11302,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,disgust,2020-12-22 00:09:53,negative,0.0
11303,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,intrigued,2021-04-14 13:12:22,positive,45.0
11304,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,intrigued,2020-09-24 05:39:12,positive,45.0
11305,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,disgust,2021-05-02 17:47:54,negative,0.0
11306,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,peeking,2021-02-18 16:25:07,neutral,35.0
11307,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,like,2021-01-19 18:06:22,positive,50.0
11308,4c598198-bd8b-4b86-8440-b8ecba62abe7,photo,technology,heart,2020-09-01 22:51:46,positive,60.0
11309,1157961e-120e-4b2d-8fb2-705433ed9918,video,veganism,heart,2020-08-05 06:08:07,positive,60.0
11310,1157961e-120e-4b2d-8fb2-705433ed9918,video,veganism,cherish,2021-03-29 04:34:06,positive,70.0
11311,1157961e-120e-4b2d-8fb2-705433ed9918,video,veganism,super love,2021-01-27 12:36:52,positive,75.0
11312,1157961e-120e-4b2d-8fb2-705433ed9918,video,veganism,intrigued,2021-05-16 15:09:07,positive,45.0
11313,1157961e-120e-4b2d-8fb2-705433ed9918,video,veganism,heart,2020-11-07 15:04:49,positive,60.0
11314,1157961e-120e-4b2d-8fb2-705433ed9918,video,veganism,super love,2021-01-25 01:51:27,positive,75.0
11315,1157961e-120e-4b2d-8fb2-705433ed9918,video,veganism,heart,2021-04-16 05:54:37,positive,60.0
11316,1157961e-120e-4b2d-8fb2-705433ed9918,video,veganism,peeking,2020-06-22 07:33:40,neutral,35.0
11317,1157961e-120e-4b2d-8fb2-705433ed9918,video,veganism,cherish,2021-05-25 10:08:39,positive,70.0
11318,1157961e-120e-4b2d-8fb2-705433ed9918,video,veganism,adore,2020-10-17 06:50:56,positive,72.0
11319,e0c5ae74-b379-4d34-a7ae-824daea8d682,audio,soccer,disgust,2021-05-20 21:47:45,negative,0.0
11320,e0c5ae74-b379-4d34-a7ae-824daea8d682,audio,soccer,peeking,2021-05-15 12:00:16,neutral,35.0
11321,e0c5ae74-b379-4d34-a7ae-824daea8d682,audio,soccer,love,2020-09-29 18:05:23,positive,65.0
11322,e0c5ae74-b379-4d34-a7ae-824daea8d682,audio,soccer,want,2020-11-18 09:59:17,positive,70.0
11323,e0c5ae74-b379-4d34-a7ae-824daea8d682,audio,soccer,peeking,2020-08-05 10:37:32,neutral,35.0
11324,e0c5ae74-b379-4d34-a7ae-824daea8d682,audio,soccer,heart,2020-11-25 01:45:59,positive,60.0
11325,e0c5ae74-b379-4d34-a7ae-824daea8d682,audio,soccer,love,2020-07-05 21:37:11,positive,65.0
11326,e0c5ae74-b379-4d34-a7ae-824daea8d682,audio,soccer,dislike,2021-05-21 16:38:18,negative,10.0
11327,e0c5ae74-b379-4d34-a7ae-824daea8d682,audio,soccer,intrigued,2021-06-09 13:28:52,positive,45.0
11328,e0c5ae74-b379-4d34-a7ae-824daea8d682,audio,soccer,dislike,2021-05-28 03:14:51,negative,10.0
11329,e0c5ae74-b379-4d34-a7ae-824daea8d682,audio,soccer,scared,2020-12-04 21:28:26,negative,15.0
11330,e0c5ae74-b379-4d34-a7ae-824daea8d682,audio,soccer,intrigued,2020-11-07 17:54:26,positive,45.0
11331,e0c5ae74-b379-4d34-a7ae-824daea8d682,audio,soccer,disgust,2020-12-18 20:37:17,negative,0.0
11332,e0c5ae74-b379-4d34-a7ae-824daea8d682,audio,soccer,super love,2020-08-07 09:43:24,positive,75.0
11333,e0c5ae74-b379-4d34-a7ae-824daea8d682,audio,soccer,like,2021-03-01 18:50:00,positive,50.0
11334,e0c5ae74-b379-4d34-a7ae-824daea8d682,audio,soccer,adore,2021-06-15 19:54:29,positive,72.0
11335,e0c5ae74-b379-4d34-a7ae-824daea8d682,audio,soccer,indifferent,2021-03-08 02:21:53,neutral,20.0
11336,e0c5ae74-b379-4d34-a7ae-824daea8d682,audio,soccer,love,2020-11-21 01:02:09,positive,65.0
11337,e0c5ae74-b379-4d34-a7ae-824daea8d682,audio,soccer,hate,2021-04-14 01:38:09,negative,5.0
11338,e0c5ae74-b379-4d34-a7ae-824daea8d682,audio,soccer,hate,2020-06-25 08:04:32,negative,5.0
11339,e0c5ae74-b379-4d34-a7ae-824daea8d682,audio,soccer,disgust,2020-07-28 16:00:59,negative,0.0
11340,e0c5ae74-b379-4d34-a7ae-824daea8d682,audio,soccer,peeking,2021-05-24 22:22:41,neutral,35.0
11341,e0c5ae74-b379-4d34-a7ae-824daea8d682,audio,soccer,like,2020-12-14 17:13:48,positive,50.0
11342,e0c5ae74-b379-4d34-a7ae-824daea8d682,audio,soccer,love,2020-12-15 01:12:53,positive,65.0
11343,e0c5ae74-b379-4d34-a7ae-824daea8d682,audio,soccer,super love,2020-07-20 20:13:42,positive,75.0
11344,1f0ed2b8-8531-416f-b694-a40a63f378a0,photo,animals,indifferent,2020-06-24 18:26:27,neutral,20.0
11345,1f0ed2b8-8531-416f-b694-a40a63f378a0,photo,animals,scared,2021-05-26 05:05:16,negative,15.0
11346,1f0ed2b8-8531-416f-b694-a40a63f378a0,photo,animals,heart,2020-12-04 14:35:52,positive,60.0
11347,1f0ed2b8-8531-416f-b694-a40a63f378a0,photo,animals,love,2020-12-26 08:16:14,positive,65.0
11348,1f0ed2b8-8531-416f-b694-a40a63f378a0,photo,animals,super love,2020-10-04 05:43:13,positive,75.0
11349,1f0ed2b8-8531-416f-b694-a40a63f378a0,photo,animals,intrigued,2020-09-17 15:22:02,positive,45.0
11350,1f0ed2b8-8531-416f-b694-a40a63f378a0,photo,animals,peeking,2020-10-26 14:41:13,neutral,35.0
11351,1f0ed2b8-8531-416f-b694-a40a63f378a0,photo,animals,love,2020-10-18 11:22:47,positive,65.0
11352,1f0ed2b8-8531-416f-b694-a40a63f378a0,photo,animals,heart,2020-12-13 21:51:02,positive,60.0
11353,1f0ed2b8-8531-416f-b694-a40a63f378a0,photo,animals,adore,2020-08-16 04:24:48,positive,72.0
11354,1f0ed2b8-8531-416f-b694-a40a63f378a0,photo,animals,hate,2020-07-23 03:50:11,negative,5.0
11355,1f0ed2b8-8531-416f-b694-a40a63f378a0,photo,animals,disgust,2020-11-21 16:42:00,negative,0.0
11356,1f0ed2b8-8531-416f-b694-a40a63f378a0,photo,animals,intrigued,2021-06-04 22:20:54,positive,45.0
11357,1f0ed2b8-8531-416f-b694-a40a63f378a0,photo,animals,cherish,2020-09-22 22:05:53,positive,70.0
11358,1f0ed2b8-8531-416f-b694-a40a63f378a0,photo,animals,dislike,2021-04-22 12:57:22,negative,10.0
11359,1f0ed2b8-8531-416f-b694-a40a63f378a0,photo,animals,hate,2020-08-25 19:07:29,negative,5.0
11360,1f0ed2b8-8531-416f-b694-a40a63f378a0,photo,animals,want,2020-07-29 09:57:10,positive,70.0
11361,1f0ed2b8-8531-416f-b694-a40a63f378a0,photo,animals,scared,2021-05-30 10:36:33,negative,15.0
11362,1f0ed2b8-8531-416f-b694-a40a63f378a0,photo,animals,like,2021-01-15 15:02:03,positive,50.0
11363,1f0ed2b8-8531-416f-b694-a40a63f378a0,photo,animals,love,2020-12-09 03:39:59,positive,65.0
11364,1f0ed2b8-8531-416f-b694-a40a63f378a0,photo,animals,want,2020-12-25 12:50:00,positive,70.0
11365,1f0ed2b8-8531-416f-b694-a40a63f378a0,photo,animals,scared,2021-03-27 02:21:41,negative,15.0
11366,1f0ed2b8-8531-416f-b694-a40a63f378a0,photo,animals,worried,2021-03-12 23:14:24,negative,12.0
11367,1f0ed2b8-8531-416f-b694-a40a63f378a0,photo,animals,cherish,2021-03-26 14:59:19,positive,70.0
11368,1f0ed2b8-8531-416f-b694-a40a63f378a0,photo,animals,scared,2020-10-21 23:41:53,negative,15.0
11369,1f0ed2b8-8531-416f-b694-a40a63f378a0,photo,animals,cherish,2020-11-05 10:04:36,positive,70.0
11370,1f0ed2b8-8531-416f-b694-a40a63f378a0,photo,animals,worried,2020-09-26 19:41:35,negative,12.0
11371,1f0ed2b8-8531-416f-b694-a40a63f378a0,photo,animals,love,2021-03-01 04:33:22,positive,65.0
11372,1f0ed2b8-8531-416f-b694-a40a63f378a0,photo,animals,cherish,2021-02-28 17:05:59,positive,70.0
11373,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,disgust,2021-02-21 14:41:41,negative,0.0
11374,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,disgust,2020-08-23 12:20:52,negative,0.0
11375,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,love,2020-09-26 23:58:05,positive,65.0
11376,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,adore,2021-03-04 06:18:16,positive,72.0
11377,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,want,2020-07-28 13:07:36,positive,70.0
11378,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,worried,2020-10-08 05:31:36,negative,12.0
11379,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,like,2021-05-03 10:48:50,positive,50.0
11380,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,disgust,2021-01-05 21:46:55,negative,0.0
11381,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,scared,2021-01-16 16:14:21,negative,15.0
11382,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,worried,2020-10-19 00:10:01,negative,12.0
11383,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,cherish,2021-03-15 11:08:45,positive,70.0
11384,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,indifferent,2020-08-20 23:35:16,neutral,20.0
11385,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,peeking,2021-01-10 23:37:35,neutral,35.0
11386,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,heart,2021-01-01 00:41:06,positive,60.0
11387,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,want,2020-10-26 11:45:35,positive,70.0
11388,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,super love,2020-07-15 12:02:16,positive,75.0
11389,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,cherish,2020-07-29 08:44:32,positive,70.0
11390,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,cherish,2020-11-21 23:49:41,positive,70.0
11391,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,want,2021-01-21 08:46:03,positive,70.0
11392,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,disgust,2020-12-10 16:21:01,negative,0.0
11393,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,dislike,2020-09-20 22:43:24,negative,10.0
11394,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,adore,2020-12-23 14:29:16,positive,72.0
11395,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,interested,2021-02-16 21:39:43,positive,30.0
11396,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,heart,2020-07-28 08:01:07,positive,60.0
11397,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,super love,2020-12-17 11:44:27,positive,75.0
11398,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,cherish,2020-08-12 18:05:25,positive,70.0
11399,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,heart,2020-10-30 12:12:50,positive,60.0
11400,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,adore,2021-02-26 09:50:43,positive,72.0
11401,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,want,2020-10-08 09:51:35,positive,70.0
11402,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,disgust,2021-05-26 03:07:09,negative,0.0
11403,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,heart,2020-07-24 18:57:46,positive,60.0
11404,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,worried,2020-11-29 13:04:46,negative,12.0
11405,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,cherish,2020-09-04 05:18:32,positive,70.0
11406,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,interested,2021-02-24 15:40:06,positive,30.0
11407,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,hate,2021-02-13 14:03:14,negative,5.0
11408,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,cherish,2020-11-17 17:54:14,positive,70.0
11409,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,interested,2021-05-03 06:43:28,positive,30.0
11410,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,interested,2020-07-11 22:10:32,positive,30.0
11411,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,like,2021-06-16 19:25:20,positive,50.0
11412,65304022-f925-48f0-9dfc-436578f22c77,audio,soccer,indifferent,2021-03-02 13:28:36,neutral,20.0
11413,754eb96d-65d0-416b-aec4-4ba35836157d,GIF,tennis,super love,2020-07-14 19:44:25,positive,75.0
11414,754eb96d-65d0-416b-aec4-4ba35836157d,GIF,tennis,intrigued,2021-02-14 14:49:21,positive,45.0
11415,754eb96d-65d0-416b-aec4-4ba35836157d,GIF,tennis,worried,2020-08-08 20:10:10,negative,12.0
11416,754eb96d-65d0-416b-aec4-4ba35836157d,GIF,tennis,want,2021-05-15 08:27:53,positive,70.0
11417,754eb96d-65d0-416b-aec4-4ba35836157d,GIF,tennis,cherish,2020-07-20 22:16:36,positive,70.0
11418,754eb96d-65d0-416b-aec4-4ba35836157d,GIF,tennis,adore,2021-02-24 06:10:01,positive,72.0
11419,754eb96d-65d0-416b-aec4-4ba35836157d,GIF,tennis,want,2020-08-25 02:27:51,positive,70.0
11420,754eb96d-65d0-416b-aec4-4ba35836157d,GIF,tennis,hate,2020-09-02 09:24:54,negative,5.0
11421,754eb96d-65d0-416b-aec4-4ba35836157d,GIF,tennis,intrigued,2020-12-07 16:37:12,positive,45.0
11422,754eb96d-65d0-416b-aec4-4ba35836157d,GIF,tennis,indifferent,2021-02-22 03:09:17,neutral,20.0
11423,754eb96d-65d0-416b-aec4-4ba35836157d,GIF,tennis,intrigued,2020-07-22 18:57:13,positive,45.0
11424,754eb96d-65d0-416b-aec4-4ba35836157d,GIF,tennis,dislike,2020-10-26 17:27:08,negative,10.0
11425,754eb96d-65d0-416b-aec4-4ba35836157d,GIF,tennis,intrigued,2021-06-11 11:47:00,positive,45.0
11426,754eb96d-65d0-416b-aec4-4ba35836157d,GIF,tennis,peeking,2021-05-20 00:37:19,neutral,35.0
11427,c0ea9b69-639e-42fe-8aa5-67f46036a17c,photo,animals,heart,2021-01-11 14:19:06,positive,60.0
11428,c0ea9b69-639e-42fe-8aa5-67f46036a17c,photo,animals,intrigued,2021-06-09 00:21:54,positive,45.0
11429,c0ea9b69-639e-42fe-8aa5-67f46036a17c,photo,animals,love,2021-04-20 14:50:08,positive,65.0
11430,c0ea9b69-639e-42fe-8aa5-67f46036a17c,photo,animals,adore,2020-08-21 10:30:52,positive,72.0
11431,c0ea9b69-639e-42fe-8aa5-67f46036a17c,photo,animals,want,2020-10-02 01:22:28,positive,70.0
11432,476e3ce0-3291-4c77-b3a3-deabee114efc,audio,healthy eating,like,2020-09-24 09:13:24,positive,50.0
11433,476e3ce0-3291-4c77-b3a3-deabee114efc,audio,healthy eating,super love,2020-06-21 19:22:03,positive,75.0
11434,476e3ce0-3291-4c77-b3a3-deabee114efc,audio,healthy eating,super love,2020-12-09 06:42:55,positive,75.0
11435,476e3ce0-3291-4c77-b3a3-deabee114efc,audio,healthy eating,love,2020-08-15 12:58:47,positive,65.0
11436,476e3ce0-3291-4c77-b3a3-deabee114efc,audio,healthy eating,worried,2021-04-26 10:34:19,negative,12.0
11437,476e3ce0-3291-4c77-b3a3-deabee114efc,audio,healthy eating,love,2021-03-09 13:50:55,positive,65.0
11438,476e3ce0-3291-4c77-b3a3-deabee114efc,audio,healthy eating,worried,2020-08-29 07:38:35,negative,12.0
11439,476e3ce0-3291-4c77-b3a3-deabee114efc,audio,healthy eating,peeking,2020-07-30 19:52:23,neutral,35.0
11440,476e3ce0-3291-4c77-b3a3-deabee114efc,audio,healthy eating,dislike,2020-12-10 14:03:39,negative,10.0
11441,476e3ce0-3291-4c77-b3a3-deabee114efc,audio,healthy eating,want,2020-10-15 19:38:58,positive,70.0
11442,476e3ce0-3291-4c77-b3a3-deabee114efc,audio,healthy eating,adore,2020-07-18 05:53:24,positive,72.0
11443,476e3ce0-3291-4c77-b3a3-deabee114efc,audio,healthy eating,super love,2020-09-23 00:17:00,positive,75.0
11444,476e3ce0-3291-4c77-b3a3-deabee114efc,audio,healthy eating,adore,2021-03-22 04:23:43,positive,72.0
11445,476e3ce0-3291-4c77-b3a3-deabee114efc,audio,healthy eating,interested,2021-03-23 08:04:51,positive,30.0
11446,476e3ce0-3291-4c77-b3a3-deabee114efc,audio,healthy eating,indifferent,2021-02-02 16:29:17,neutral,20.0
11447,476e3ce0-3291-4c77-b3a3-deabee114efc,audio,healthy eating,worried,2021-02-26 09:47:08,negative,12.0
11448,476e3ce0-3291-4c77-b3a3-deabee114efc,audio,healthy eating,peeking,2020-12-15 01:20:28,neutral,35.0
11449,476e3ce0-3291-4c77-b3a3-deabee114efc,audio,healthy eating,adore,2021-05-03 04:01:42,positive,72.0
11450,476e3ce0-3291-4c77-b3a3-deabee114efc,audio,healthy eating,heart,2021-05-24 19:05:12,positive,60.0
11451,476e3ce0-3291-4c77-b3a3-deabee114efc,audio,healthy eating,scared,2020-10-10 11:33:41,negative,15.0
11452,476e3ce0-3291-4c77-b3a3-deabee114efc,audio,healthy eating,want,2020-08-15 16:25:45,positive,70.0
11453,476e3ce0-3291-4c77-b3a3-deabee114efc,audio,healthy eating,indifferent,2020-11-23 13:14:19,neutral,20.0
11454,476e3ce0-3291-4c77-b3a3-deabee114efc,audio,healthy eating,indifferent,2020-07-31 17:44:50,neutral,20.0
11455,476e3ce0-3291-4c77-b3a3-deabee114efc,audio,healthy eating,heart,2021-05-02 23:15:14,positive,60.0
11456,476e3ce0-3291-4c77-b3a3-deabee114efc,audio,healthy eating,disgust,2020-11-01 11:58:08,negative,0.0
11457,476e3ce0-3291-4c77-b3a3-deabee114efc,audio,healthy eating,intrigued,2021-04-24 17:16:54,positive,45.0
